,Word,where,Count_ita,Count_other,Total_count
846,insistono,1,1,0,1
848,personalizzare,1,1,0,1
885,modulo,1,1,0,1
888,possedeva,1,1,0,1
893,violare,1,1,0,1
895,cristianesimo,1,1,0,1
896,privo,1,1,0,1
898,identificabili,1,1,0,1
900,goditi,1,1,0,1
902,ricercati,1,1,0,1
906,continuava,1,1,0,1
907,comprenda,1,1,0,1
908,popolarità—,1,1,0,1
913,sbagliato»,1,1,0,1
914,storica,1,1,0,1
915,etnologia,1,1,0,1
921,stagione,1,1,0,1
884,scorrimento,1,1,0,1
883,scolastici,1,1,0,1
881,depositano,1,1,0,1
861,frodi,1,1,0,1
849,luminosità,1,1,0,1
851,sorgere,1,1,0,1
853,chilometri,1,1,0,1
854,confrontati,1,1,0,1
855,onnicomprensivo,1,1,0,1
857,pornografiche,1,1,0,1
864,degassamento,1,1,0,1
880,respinta,1,1,0,1
866,sonore,1,1,0,1
872,piemontese,1,1,0,1
873,prefisso,1,1,0,1
874,matrimoni,1,1,0,1
877,comica,1,1,0,1
878,demografico,1,1,0,1
1096,cantonali,1,1,0,1
1105,pedone,1,1,0,1
2986,commosso,1,1,0,1
1390,biologiche,1,1,0,1
1399,diminuite,1,1,0,1
1400,diffuso,1,1,0,1
1401,trofei,1,1,0,1
1402,robuste,1,1,0,1
1403,destinata,1,1,0,1
1404,riserve,1,1,0,1
1407,sanitario,1,1,0,1
1412,accuratamente,1,1,0,1
1413,progettando,1,1,0,1
1422,concentrerebbero,1,1,0,1
1423,rappresentatività,1,1,0,1
1426,disordinato,1,1,0,1
1427,consistono,1,1,0,1
1428,jōichi,1,1,0,1
1429,coltivare,1,1,0,1
1393,costituita,1,1,0,1
1388,necessitava,1,1,0,1
1330,lasciati,1,1,0,1
1386,ricoperto,1,1,0,1
1335,spammer,1,1,0,1
1339,multidimensionali,1,1,0,1
1341,avverte,1,1,0,1
1343,artista,1,1,0,1
1348,mascotte,1,1,0,1
1349,campionamento,1,1,0,1
1351,bordi,1,1,0,1
1354,sofisticati,1,1,0,1
1355,volevi,1,1,0,1
1357,censimento,1,1,0,1
1361,celebrazioni,1,1,0,1
1364,stilistici,1,1,0,1
1371,diventerà,1,1,0,1
1377,innovatori,1,1,0,1
1382,mitigare,1,1,0,1
1432,​​nel,1,1,0,1
1434,tubo,1,1,0,1
1435,sospetta,1,1,0,1
1437,rispettabile,1,1,0,1
1476,confonde,1,1,0,1
1477,leggeva,1,1,0,1
1478,indagine,1,1,0,1
1479,autrice,1,1,0,1
1482,mancare,1,1,0,1
1483,scorrendo,1,1,0,1
1486,vecchi,1,1,0,1
1487,compensare,1,1,0,1
1490,arboreti,1,1,0,1
1491,scadente,1,1,0,1
1493,estetici,1,1,0,1
1496,giurisprudenza,1,1,0,1
1497,giocatore,1,1,0,1
1498,discreti,1,1,0,1
1499,nuovamente,1,1,0,1
1475,israeliano,1,1,0,1
1466,razziali,1,1,0,1
1465,saper,1,1,0,1
1447,empirismo,1,1,0,1
1438,africana,1,1,0,1
1439,robotiche,1,1,0,1
1442,evidenziazione,1,1,0,1
1443,coppia,1,1,0,1
1444,inesplorabile,1,1,0,1
1446,omissione,1,1,0,1
1450,mangiando,1,1,0,1
1463,lampante,1,1,0,1
1453,marcatura,1,1,0,1
1456,basava,1,1,0,1
1457,finalità,1,1,0,1
1458,aggiudica,1,1,0,1
1461,linguisticamente,1,1,0,1
1462,ragionato,1,1,0,1
1332,impari,1,1,0,1
1324,violento,1,1,0,1
1111,mappamondo,1,1,0,1
1165,reciproca,1,1,0,1
1171,razza,1,1,0,1
1173,aggiornabile,1,1,0,1
1179,riceveva,1,1,0,1
1180,correttori,1,1,0,1
1182,iniqua,1,1,0,1
1187,avvisare,1,1,0,1
1190,dissimili,1,1,0,1
1191,rivelarsi,1,1,0,1
1195,deformativi,1,1,0,1
1196,ordinare,1,1,0,1
1201,molta,1,1,0,1
1203,sedici,1,1,0,1
1204,provato,1,1,0,1
1206,orientamenti,1,1,0,1
1207,diagnostica,1,1,0,1
1166,installazione,1,1,0,1
1152,contestano,1,1,0,1
1320,collegati,1,1,0,1
1151,riconoscibili,1,1,0,1
1113,esplicito,1,1,0,1
1116,tempestivamente,1,1,0,1
1118,attenua,1,1,0,1
1121,dirompente,1,1,0,1
1124,nera,1,1,0,1
1127,connesso,1,1,0,1
1128,finanziari,1,1,0,1
1130,attribuiscono,1,1,0,1
1137,consegnano,1,1,0,1
1139,stregua,1,1,0,1
1140,prospettico,1,1,0,1
1141,laccoliti,1,1,0,1
1142,secondari,1,1,0,1
1143,sembrerà,1,1,0,1
1145,giornalieri,1,1,0,1
1208,distinguerlo,1,1,0,1
1210,applicavano,1,1,0,1
1211,provò,1,1,0,1
1213,omettendo,1,1,0,1
1274,boreale,1,1,0,1
1275,apparentemente,1,1,0,1
1276,affida,1,1,0,1
1278,coincidere,1,1,0,1
1282,sorgente,1,1,0,1
1286,primitivi,1,1,0,1
1289,amoralità,1,1,0,1
1291,sconvolgere,1,1,0,1
1296,entusiasmo,1,1,0,1
1298,democratico,1,1,0,1
1301,suntimes,1,1,0,1
1308,«chi,1,1,0,1
1311,consentissero,1,1,0,1
1312,invia,1,1,0,1
1317,desiderata,1,1,0,1
1272,parzialità,1,1,0,1
1270,mioglobina,1,1,0,1
1269,pietre,1,1,0,1
1239,cresciute,1,1,0,1
1218,finanzia,1,1,0,1
1220,cartesiano,1,1,0,1
1229,complicati,1,1,0,1
1230,vienimi,1,1,0,1
1233,purificata,1,1,0,1
1234,sovvenzione,1,1,0,1
1244,frequentazione,1,1,0,1
1268,cambiate,1,1,0,1
1252,inondare,1,1,0,1
1253,espansioni,1,1,0,1
1254,esclusività,1,1,0,1
1255,sconfiggere,1,1,0,1
1257,tdgammon,1,1,0,1
1263,interrelato,1,1,0,1
778,risolto,1,1,0,1
771,​e,1,1,0,1
770,enormi,1,1,0,1
244,anticamente,1,1,0,1
247,crescerli,1,1,0,1
249,palomar,1,1,0,1
250,vera,1,1,0,1
253,condanni,1,1,0,1
254,oscurantismo,1,1,0,1
256,irrilevanti,1,1,0,1
257,celebrata,1,1,0,1
261,agito,1,1,0,1
262,approfondimento,1,1,0,1
263,geomorfologia,1,1,0,1
266,manufatti,1,1,0,1
268,intervengono,1,1,0,1
270,uffici,1,1,0,1
272,successione,1,1,0,1
276,sicure,1,1,0,1
246,indicativo,1,1,0,1
237,porto,1,1,0,1
188,aderisce,1,1,0,1
235,golfi,1,1,0,1
198,ottenute,1,1,0,1
200,intitolata,1,1,0,1
202,inevitabile,1,1,0,1
204,francoprovenzale,1,1,0,1
205,​​​​ogni,1,1,0,1
208,caricarle,1,1,0,1
210,tra milioni,1,1,0,1
211,—robot,1,1,0,1
213,antropomorfismo,1,1,0,1
217,«dati,1,1,0,1
219,qualifica,1,1,0,1
222,convenzionalmente,1,1,0,1
225,trasformativo,1,1,0,1
232,impegnarsi,1,1,0,1
234,presiede,1,1,0,1
283,stampare,1,1,0,1
286,ridistribuirli,1,1,0,1
288,gole,1,1,0,1
290,avresti,1,1,0,1
339,cancellazionismo,1,1,0,1
346,utilizzatori,1,1,0,1
348,risalire,1,1,0,1
349,costruite,1,1,0,1
350,democrazia,1,1,0,1
355,costituzione,1,1,0,1
356,netto,1,1,0,1
357,architettura,1,1,0,1
360,giustapposizione,1,1,0,1
361,licenziatari,1,1,0,1
366,specialistico,1,1,0,1
367,scalpore,1,1,0,1
368,proteina,1,1,0,1
370,tridimensionale,1,1,0,1
371,mappe,1,1,0,1
338,fondazioni,1,1,0,1
336,netti,1,1,0,1
333,commercio,1,1,0,1
310,gigantesche,1,1,0,1
291,elettronici,1,1,0,1
295,compilazione,1,1,0,1
298,causate,1,1,0,1
303,occupò,1,1,0,1
305,dichiarava,1,1,0,1
308,rivisti,1,1,0,1
312,agostino,1,1,0,1
330,trasformato,1,1,0,1
315,meriti,1,1,0,1
317,proporzionalmente,1,1,0,1
319,mostrati,1,1,0,1
321,devastazione,1,1,0,1
326,telefonici,1,1,0,1
328,starebbero,1,1,0,1
189,ricordartelo,1,1,0,1
184,condiviso,1,1,0,1
766,attraversa,1,1,0,1
42,sradicare,1,1,0,1
47,sovrappone,1,1,0,1
48,antropica,1,1,0,1
51,motivazione,1,1,0,1
53,oscuri,1,1,0,1
57,edite,1,1,0,1
62,mani,1,1,0,1
64,planetario,1,1,0,1
66,dimostrato»,1,1,0,1
70,bavaglio,1,1,0,1
71,magari,1,1,0,1
72,coltivato,1,1,0,1
75,incirca,1,1,0,1
76,spettroscopia,1,1,0,1
83,giappone,1,1,0,1
87,archeani,1,1,0,1
45,interromperlo,1,1,0,1
39,matrici,1,1,0,1
177,cliente,1,1,0,1
38,risentirebbe,1,1,0,1
4,dito,1,1,0,1
6,copiato,1,1,0,1
7,colossi,1,1,0,1
10,supino,1,1,0,1
12,ricombinati,1,1,0,1
13,rimosse,1,1,0,1
15,fornitore,1,1,0,1
17,masturbazione,1,1,0,1
21,presentandole,1,1,0,1
27,sviluppatasi,1,1,0,1
31,introducono,1,1,0,1
32,iniziano,1,1,0,1
33,impostate,1,1,0,1
34,euristico,1,1,0,1
37,cancellate,1,1,0,1
89,latinizzato,1,1,0,1
91,attuò,1,1,0,1
102,messaggi,1,1,0,1
105,degne,1,1,0,1
142,proliferare,1,1,0,1
143,pensasse,1,1,0,1
150,debolmente,1,1,0,1
156,wikibook,1,1,0,1
157,migliorava,1,1,0,1
158,apertamente,1,1,0,1
160,aggregatore,1,1,0,1
162,orientata,1,1,0,1
165,garantirebbe,1,1,0,1
167,legittima,1,1,0,1
169,sostenuti,1,1,0,1
171,meteore,1,1,0,1
173,parteciparvi,1,1,0,1
174,lorde,1,1,0,1
175,nichel,1,1,0,1
141,controlla,1,1,0,1
135,ampiezza,1,1,0,1
133,frutti,1,1,0,1
113,tirare,1,1,0,1
107,uragani,1,1,0,1
108,confutato,1,1,0,1
109,distinguendo,1,1,0,1
110,mammifero,1,1,0,1
111,amministrativi,1,1,0,1
112,subnazionali,1,1,0,1
115,accreditati,1,1,0,1
131,affidata,1,1,0,1
118,ghiacciata,1,1,0,1
120,rivolta,1,1,0,1
122,lietissimo,1,1,0,1
125,quarantadue,1,1,0,1
128,derivanti,1,1,0,1
129,globopuzzle,1,1,0,1
372,allegorica,1,1,0,1
376,animata,1,1,0,1
377,vago,1,1,0,1
636,classismo,1,1,0,1
638,attivazione,1,1,0,1
639,parità,1,1,0,1
643,garantendo,1,1,0,1
644,protettive,1,1,0,1
645,conferitagli,1,1,0,1
652,impossibilità,1,1,0,1
656,visualizzato,1,1,0,1
659,spirituale,1,1,0,1
663,postazioni,1,1,0,1
666,sant,1,1,0,1
668,sembravi,1,1,0,1
670,superavano,1,1,0,1
671,considerandolo,1,1,0,1
672,montuose,1,1,0,1
675,raccontare,1,1,0,1
637,unitario,1,1,0,1
634,sviluppatosi,1,1,0,1
378,intensificare,1,1,0,1
633,digitalizzati,1,1,0,1
590,plugin,1,1,0,1
592,adeguatezza,1,1,0,1
593,management,1,1,0,1
594,unicorno,1,1,0,1
595,separatamente,1,1,0,1
599,dialogatore,1,1,0,1
600,qualora,1,1,0,1
606,svolgimento,1,1,0,1
607,mediate,1,1,0,1
608,emozioniamo,1,1,0,1
613,farneticante,1,1,0,1
618,profilo,1,1,0,1
625,intendeva,1,1,0,1
626,assoluta,1,1,0,1
631,dannosi,1,1,0,1
676,discreta,1,1,0,1
677,dannosa,1,1,0,1
679,produttivi,1,1,0,1
680,dedicate,1,1,0,1
717,discosta,1,1,0,1
725,giudaica,1,1,0,1
728,beneficiato,1,1,0,1
730,scazzottate,1,1,0,1
732,padrone,1,1,0,1
733,guidati,1,1,0,1
737,argentina,1,1,0,1
738,approssimativi,1,1,0,1
739,lievi,1,1,0,1
740,contattato,1,1,0,1
741,stila,1,1,0,1
744,presupposti,1,1,0,1
752,chiama,1,1,0,1
757,avversario,1,1,0,1
762,quasi milioni,1,1,0,1
716,microecosistema,1,1,0,1
714,elaborata,1,1,0,1
712,rilevano,1,1,0,1
699,mobilitano,1,1,0,1
683,salvati,1,1,0,1
686,ecosistemici,1,1,0,1
689,déencyclopédie,1,1,0,1
691,ribellione,1,1,0,1
692,personalizzati,1,1,0,1
697,cavallo,1,1,0,1
700,compattezza,1,1,0,1
710,macedonia,1,1,0,1
701,distorto,1,1,0,1
702,organiche,1,1,0,1
705,scrutato,1,1,0,1
707,conducendo,1,1,0,1
708,giunsero,1,1,0,1
709,illustrati,1,1,0,1
589,pazientemente,1,1,0,1
587,riprenditi,1,1,0,1
581,intercettare,1,1,0,1
484,grafiche,1,1,0,1
434,ovvio,1,1,0,1
438,esponendo,1,1,0,1
441,visivamente,1,1,0,1
443,religione,1,1,0,1
447,«…per,1,1,0,1
448,insigniti,1,1,0,1
449,contraddetta,1,1,0,1
450,meritavano,1,1,0,1
451,imitare,1,1,0,1
457,nascono,1,1,0,1
462,caccia,1,1,0,1
464,brevettabilità,1,1,0,1
465,discriminazione,1,1,0,1
477,animiste,1,1,0,1
481,esatta,1,1,0,1
433,organizzare,1,1,0,1
428,recuperare,1,1,0,1
426,polare,1,1,0,1
396,predittivo,1,1,0,1
385,determina,1,1,0,1
387,manifestazione,1,1,0,1
388,radicalmente,1,1,0,1
389,ossia,1,1,0,1
390,romantico,1,1,0,1
393,kilotonnellate,1,1,0,1
399,topologia,1,1,0,1
424,corridoi,1,1,0,1
402,sollevata,1,1,0,1
406,quattromila,1,1,0,1
410,arrabbiare,1,1,0,1
411,dannazione,1,1,0,1
416,empirici,1,1,0,1
417,barre,1,1,0,1
482,provino,1,1,0,1
485,appropriati,1,1,0,1
580,punizione,1,1,0,1
487,discernere,1,1,0,1
539,amplierebbe,1,1,0,1
540,riteneva,1,1,0,1
543,vocali,1,1,0,1
549,trascorrono,1,1,0,1
550,conquista,1,1,0,1
553,consegnati,1,1,0,1
557,perfette,1,1,0,1
559,adattato,1,1,0,1
560,detratto,1,1,0,1
564,binario,1,1,0,1
566,intromettono,1,1,0,1
569,allevamenti,1,1,0,1
573,gay,1,1,0,1
574,parodie,1,1,0,1
577,frammentati,1,1,0,1
535,dimostrare,1,1,0,1
534,tecnologici,1,1,0,1
532,comparativo,1,1,0,1
512,equa,1,1,0,1
489,pronunciato,1,1,0,1
493,donatori,1,1,0,1
496,latitudinale,1,1,0,1
502,coinvolte,1,1,0,1
506,consideravano,1,1,0,1
509,mecenati,1,1,0,1
517,simpatico,1,1,0,1
531,romagnolo,1,1,0,1
520,accuse,1,1,0,1
524,impiegassero,1,1,0,1
526,dirai,1,1,0,1
527,raggruppate,1,1,0,1
528,ricordano,1,1,0,1
530,scia,1,1,0,1
1500,inviati,1,1,0,1
1501,arricchirà,1,1,0,1
1502,riempiono,1,1,0,1
2465,divideva,1,1,0,1
2468,drenaggio,1,1,0,1
2470,incroci,1,1,0,1
2475,permettere,1,1,0,1
2478,affamato,1,1,0,1
2482,circolano,1,1,0,1
2490,dramata,1,1,0,1
2492,precauzione,1,1,0,1
2493,combinato,1,1,0,1
2499,gigabyte,1,1,0,1
2501,veniva,1,1,0,1
2503,provenire,1,1,0,1
2506,incrementale,1,1,0,1
2509,riletti,1,1,0,1
2513,raccolga,1,1,0,1
2518,proclamato,1,1,0,1
2467,endoreici,1,1,0,1
2464,riconoscono,1,1,0,1
2412,uichipedìa,1,1,0,1
2462,sofferma,1,1,0,1
2419,brevi,1,1,0,1
2420,triplice,1,1,0,1
2422,collegandoli,1,1,0,1
2423,difensori,1,1,0,1
2425,segnalazioni,1,1,0,1
2432,durabilità,1,1,0,1
2436,esaltano,1,1,0,1
2440,rotta,1,1,0,1
2443,strutturati,1,1,0,1
2445,offerti,1,1,0,1
2448,nati,1,1,0,1
2454,rivelano,1,1,0,1
2458,assunzioni,1,1,0,1
2459,correlate,1,1,0,1
2460,definibile,1,1,0,1
2520,misure,1,1,0,1
2532,combattono,1,1,0,1
2535,affrontate,1,1,0,1
2537,disgregati,1,1,0,1
2592,empirica,1,1,0,1
2597,incoerenze,1,1,0,1
2598,eoni,1,1,0,1
2600,osservatori,1,1,0,1
2601,canepari,1,1,0,1
2603,raccomandazioni,1,1,0,1
2605,protagonista,1,1,0,1
2611,leggessero,1,1,0,1
2613,parentela,1,1,0,1
2618,prescindere,1,1,0,1
2619,replicate,1,1,0,1
2621,lascio,1,1,0,1
2623,tibet,1,1,0,1
2625,swahili,1,1,0,1
2626,avanguardia,1,1,0,1
2589,rifiutato,1,1,0,1
2586,letterale,1,1,0,1
2584,veste,1,1,0,1
2554,sottoterra,1,1,0,1
2541,correlazione,1,1,0,1
2542,rintracciato,1,1,0,1
2543,brutti,1,1,0,1
2546,fornitura,1,1,0,1
2552,simboleggiare,1,1,0,1
2553,sostituiti,1,1,0,1
2556,prevalente,1,1,0,1
2583,wikiversità,1,1,0,1
2558,microfono,1,1,0,1
2564,sfruttare,1,1,0,1
2565,somalo,1,1,0,1
2568,sistemica,1,1,0,1
2570,controparte,1,1,0,1
2578,generi,1,1,0,1
2414,continuata,1,1,0,1
2406,indicizza,1,1,0,1
2255,adeguate,1,1,0,1
2294,divergenze,1,1,0,1
2296,fatta,1,1,0,1
2299,concentri,1,1,0,1
2301,oscene,1,1,0,1
2302,artistico,1,1,0,1
2306,sitoj,1,1,0,1
2307,evolvono,1,1,0,1
2308,teologicopolitica,1,1,0,1
2309,visualizzati,1,1,0,1
2310,vogliono,1,1,0,1
2312,mercurio,1,1,0,1
2313,operano,1,1,0,1
2316,maglie,1,1,0,1
2320,concesse,1,1,0,1
2322,librerie,1,1,0,1
2328,divieto,1,1,0,1
2295,illimitato,1,1,0,1
2292,solari,1,1,0,1
2404,compensi,1,1,0,1
2291,archivistica,1,1,0,1
2260,visitare,1,1,0,1
2262,accelerazione,1,1,0,1
2263,onda,1,1,0,1
2265,screening,1,1,0,1
2266,assurde,1,1,0,1
2274,geofisiologico,1,1,0,1
2275,rimarranno,1,1,0,1
2277,numerica,1,1,0,1
2279,disgregazione,1,1,0,1
2281,scattare,1,1,0,1
2284,riparate,1,1,0,1
2285,molecola,1,1,0,1
2286,illustrato,1,1,0,1
2287,adozione,1,1,0,1
2289,virgolette,1,1,0,1
2329,pacchetto,1,1,0,1
2332,carlo,1,1,0,1
2334,andrà,1,1,0,1
2335,imparentati,1,1,0,1
2370,premiano,1,1,0,1
2372,trascendentalista,1,1,0,1
2373,netizen,1,1,0,1
2375,regolato,1,1,0,1
2377,restando,1,1,0,1
2378,restituito,1,1,0,1
2381,armonia,1,1,0,1
2384,alterano,1,1,0,1
2387,vandalizzato,1,1,0,1
2391,contemporaneo,1,1,0,1
2392,campionata,1,1,0,1
2393,urbana,1,1,0,1
2397,banner,1,1,0,1
2401,invalidate,1,1,0,1
2402,causata,1,1,0,1
2364,sposati,1,1,0,1
2361,integrali,1,1,0,1
2358,sysop,1,1,0,1
2344,registrarsi,1,1,0,1
2336,condizionale,1,1,0,1
2337,blair»,1,1,0,1
2338,trasduzione,1,1,0,1
2340,sphinxsystem,1,1,0,1
2342,etichettato,1,1,0,1
2343,programmatore,1,1,0,1
2345,affogando,1,1,0,1
2356,poeta,1,1,0,1
2347,nasa,1,1,0,1
2349,reati,1,1,0,1
2351,carbonio,1,1,0,1
2353,reclami,1,1,0,1
2354,alterna,1,1,0,1
2355,nazionalità,1,1,0,1
2627,scrisse,1,1,0,1
2629,docenti,1,1,0,1
2630,invasi,1,1,0,1
2863,maremoto,1,1,0,1
2873,equivale,1,1,0,1
2874,perfettamente,1,1,0,1
2875,moderare,1,1,0,1
2879,basare,1,1,0,1
2880,assegnata,1,1,0,1
2881,segnalate,1,1,0,1
2882,trattata,1,1,0,1
2884,idrico,1,1,0,1
2885,metafisica,1,1,0,1
2888,liberarsene,1,1,0,1
2889,argini,1,1,0,1
2890,spicole,1,1,0,1
2892,londinese,1,1,0,1
2895,linz,1,1,0,1
2901,utilizzi,1,1,0,1
2871,azoto,1,1,0,1
2862,discutibili,1,1,0,1
2631,abbonamenti,1,1,0,1
2861,wafer,1,1,0,1
2821,ritirato,1,1,0,1
2826,legittimità,1,1,0,1
2827,esercitata,1,1,0,1
2828,cambiò,1,1,0,1
2831,personeai,1,1,0,1
2832,spedizioni,1,1,0,1
2836,stimata,1,1,0,1
2839,cattivo,1,1,0,1
2842,documentata,1,1,0,1
2844,semiprotetto,1,1,0,1
2850,affisso,1,1,0,1
2852,aristotelica,1,1,0,1
2855,generatrici,1,1,0,1
2857,supremo,1,1,0,1
2859,antidühring,1,1,0,1
2904,taggava,1,1,0,1
2908,curata,1,1,0,1
2910,musicale,1,1,0,1
2911,riutilizzarlo,1,1,0,1
2953,ringraziandovi,1,1,0,1
2954,ricreare,1,1,0,1
2957,effettive,1,1,0,1
2959,ecologi,1,1,0,1
2962,simboleggiando,1,1,0,1
2964,comprendente,1,1,0,1
2967,steward,1,1,0,1
2968,rimuoveremmo,1,1,0,1
2969,costituisca,1,1,0,1
2972,invita,1,1,0,1
2974,scaffale,1,1,0,1
2978,fatelo,1,1,0,1
2979,drammatico,1,1,0,1
2983,metano,1,1,0,1
2985,promettenti,1,1,0,1
2950,benedetto,1,1,0,1
2948,ripetute,1,1,0,1
2947,peˈdia,1,1,0,1
2934,battuto,1,1,0,1
2920,arrestata,1,1,0,1
2922,divergenti,1,1,0,1
2923,ammette,1,1,0,1
2925,versatile,1,1,0,1
2926,sorgono,1,1,0,1
2931,incazzato,1,1,0,1
2935,ladina,1,1,0,1
2946,modificassero,1,1,0,1
2937,favorisce,1,1,0,1
2939,thesaurus,1,1,0,1
2940,retribuita,1,1,0,1
2941,concretizzato,1,1,0,1
2943,apprezzati,1,1,0,1
2945,pareri,1,1,0,1
2819,sideriano,1,1,0,1
2816,ornamenti,1,1,0,1
2813,aprire,1,1,0,1
2724,loghi,1,1,0,1
2683,wikispecie,1,1,0,1
2684,fissavano,1,1,0,1
2685,correlata,1,1,0,1
2688,corea,1,1,0,1
2689,sovvenzioni,1,1,0,1
2691,morti,1,1,0,1
2694,discesa,1,1,0,1
2701,mo,1,1,0,1
2702,promozionali,1,1,0,1
2706,chakavian,1,1,0,1
2714,epidemica,1,1,0,1
2715,eccetto,1,1,0,1
2717,consolidati,1,1,0,1
2718,disporre,1,1,0,1
2719,sementiere,1,1,0,1
2681,lanciati,1,1,0,1
2680,centralizzato,1,1,0,1
2676,rimanda,1,1,0,1
2655,mirerà,1,1,0,1
2635,editathon,1,1,0,1
2638,trattare,1,1,0,1
2642,caotici,1,1,0,1
2645,ringraziamento,1,1,0,1
2650,abitato,1,1,0,1
2652,valutata,1,1,0,1
2659,annullata,1,1,0,1
2674,firma,1,1,0,1
2660,altoparlanti,1,1,0,1
2661,raccolgono,1,1,0,1
2667,conseguito,1,1,0,1
2668,verificabile,1,1,0,1
2669,permetteva,1,1,0,1
2671,sottosuolo,1,1,0,1
2721,satirico,1,1,0,1
2728,uscite,1,1,0,1
2812,diminuito,1,1,0,1
2730,rendiamo,1,1,0,1
2772,celebrate,1,1,0,1
2775,conquiste,1,1,0,1
2778,esistano,1,1,0,1
2780,significato»,1,1,0,1
2781,cambiano,1,1,0,1
2782,coesione,1,1,0,1
2785,consigliate,1,1,0,1
2791,duplica,1,1,0,1
2792,arbitrato,1,1,0,1
2793,includeva,1,1,0,1
2799,galiziano,1,1,0,1
2801,semiformale,1,1,0,1
2802,illustratore,1,1,0,1
2805,promuovono,1,1,0,1
2811,candidarsi,1,1,0,1
2771,annata,1,1,0,1
2765,digitare,1,1,0,1
2764,concedere,1,1,0,1
2744,sconcertante,1,1,0,1
2736,precondizione,1,1,0,1
2737,migrazione,1,1,0,1
2738,preparare,1,1,0,1
2740,musica,1,1,0,1
2741,conservato,1,1,0,1
2743,alti,1,1,0,1
2745,sottolineano,1,1,0,1
2763,confinato,1,1,0,1
2748,concorrente,1,1,0,1
2749,proprietaria,1,1,0,1
2750,rivestono,1,1,0,1
2752,palato,1,1,0,1
2759,—almeno—,1,1,0,1
2760,scaricate,1,1,0,1
2257,erasm,1,1,0,1
2250,blu,1,1,0,1
1504,muoviti,1,1,0,1
1724,fruitori,1,1,0,1
1728,suddivisione,1,1,0,1
1735,compact,1,1,0,1
1745,polonia,1,1,0,1
1747,depositate,1,1,0,1
1749,migliorato,1,1,0,1
1750,educatamente,1,1,0,1
1753,scherzi,1,1,0,1
1759,proveniva,1,1,0,1
1760,pronunciarsi,1,1,0,1
1761,estrazione,1,1,0,1
1762,collaboratori—,1,1,0,1
1763,obbedisce,1,1,0,1
1764,sospette,1,1,0,1
1766,irregolare»,1,1,0,1
1767,essenziale,1,1,0,1
1725,esaurimento,1,1,0,1
1723,idiota,1,1,0,1
1687,dava,1,1,0,1
1721,intellettuali,1,1,0,1
1692,riassuntiva,1,1,0,1
1694,interrotti,1,1,0,1
1695,riscontrabili,1,1,0,1
1696,definitivo,1,1,0,1
1698,sotterraneo,1,1,0,1
1700,privatizzazioni,1,1,0,1
1702,solitudine,1,1,0,1
1703,presidenziale,1,1,0,1
1709,consumo,1,1,0,1
1712,proteiche,1,1,0,1
1713,sapessero,1,1,0,1
1714,—come,1,1,0,1
1716,usino,1,1,0,1
1717,biologi,1,1,0,1
1718,genitori,1,1,0,1
1768,sospeso,1,1,0,1
1769,elenca,1,1,0,1
1770,ottanta,1,1,0,1
1772,gatti,1,1,0,1
1837,intenzionale era,1,1,0,1
1838,minoritaria,1,1,0,1
1839,insistendo,1,1,0,1
1841,prendersene,1,1,0,1
1845,tempestato,1,1,0,1
1846,maratone,1,1,0,1
1853,sostituendo,1,1,0,1
1854,libera—,1,1,0,1
1855,attesi,1,1,0,1
1860,teorico,1,1,0,1
1865,trasversale,1,1,0,1
1871,analitiche,1,1,0,1
1873,contribuirvi,1,1,0,1
1875,millimetroref,1,1,0,1
1876,inaffidabilità,1,1,0,1
1835,multe,1,1,0,1
1828,combinano,1,1,0,1
1823,stimava,1,1,0,1
1798,conservatore,1,1,0,1
1773,interpretati,1,1,0,1
1774,percentuali,1,1,0,1
1778,ossigenazione,1,1,0,1
1782,editoria,1,1,0,1
1791,ignee,1,1,0,1
1792,inventore,1,1,0,1
1802,domestiche,1,1,0,1
1822,eiaculazione,1,1,0,1
1806,equipaggio,1,1,0,1
1807,retropropagato,1,1,0,1
1812,ibridi,1,1,0,1
1814,divulgati,1,1,0,1
1816,finora,1,1,0,1
1820,soffrire,1,1,0,1
1691,divulgativi,1,1,0,1
1685,depositata,1,1,0,1
2247,​​rischio,1,1,0,1
1543,partecipante,1,1,0,1
1545,meraviglie,1,1,0,1
1547,canadesi,1,1,0,1
1548,visibilmente,1,1,0,1
1551,consultano,1,1,0,1
1552,terminale,1,1,0,1
1553,parlanti,1,1,0,1
1554,accorciamento,1,1,0,1
1561,amato,1,1,0,1
1563,consentirà,1,1,0,1
1567,telecomunicazioni,1,1,0,1
1575,applicativi,1,1,0,1
1578,mitologici,1,1,0,1
1579,connessa,1,1,0,1
1580,omogenei,1,1,0,1
1581,possiedono,1,1,0,1
1544,rompersi,1,1,0,1
1541,codificatori,1,1,0,1
1679,petizione,1,1,0,1
1538,consuma,1,1,0,1
1505,opportunista,1,1,0,1
1506,sottoadattato,1,1,0,1
1507,idrici,1,1,0,1
1508,unificati,1,1,0,1
1511,involucro,1,1,0,1
1512,nate,1,1,0,1
1515,confinate,1,1,0,1
1516,avvicinò,1,1,0,1
1518,circuito,1,1,0,1
1522,coperture,1,1,0,1
1529,raddoppiata,1,1,0,1
1530,subatomiche,1,1,0,1
1534,potenza,1,1,0,1
1535,rileggerlo,1,1,0,1
1536,mobilità,1,1,0,1
1582,consapevolmente,1,1,0,1
1583,osso,1,1,0,1
1587,eppure,1,1,0,1
1588,—utenti,1,1,0,1
1632,disturbarti,1,1,0,1
